density,leniency,index,performance
14,11,2,0.5357142857142857
20,10,0,0.0
20,10,1,0.0
20,10,2,0.4642857142857143
3,11,0,0.0
3,11,1,0.0
3,11,2,0.1785714285714286
26,11,0,0.0
26,11,1,0.0
26,11,2,0.6785714285714286
19,10,0,0.0
19,10,1,0.0
19,10,2,0.3571428571428571
9,12,0,0.0
9,12,1,0.0
9,12,2,0.6071428571428572
3,2,0,0.0
3,2,1,0.0
3,2,2,0.6428571428571428
24,11,0,0.0
24,11,1,0.0
24,11,2,0.7142857142857143
3,5,0,0.0
3,5,1,0.0
3,5,2,0.6785714285714286
6,11,0,0.0
6,11,1,0.0
6,11,2,0.5714285714285714
4,10,0,0.0
4,10,1,0.0
4,10,2,0.25
18,11,0,0.0
18,11,1,0.0
18,11,2,0.3214285714285714
28,11,0,0.0
28,11,1,0.0
28,11,2,0.5
5,11,0,0.0
5,11,1,0.0
5,11,2,0.5714285714285714
17,11,0,0.0
17,11,1,0.0
17,11,2,0.7142857142857143
12,11,0,0.0
12,11,1,0.0
12,11,2,0.2142857142857143
13,11,0,0.0
13,11,1,0.0
13,11,2,0.3214285714285714
10,12,0,0.0
10,12,1,0.0
10,12,2,0.0
3,10,0,0.0
3,10,1,0.0
3,10,2,0.2857142857142857
3,8,0,0.0
3,8,1,0.0
3,8,2,0.8214285714285714
16,10,0,0.0
16,10,1,0.0
16,10,2,0.3928571428571429
4,2,0,0.0
4,2,1,0.0
4,2,2,0.6428571428571428
35,0,0,0.0
35,0,1,0.0
35,0,2,0.3928571428571429
40,1,0,0.0
40,1,1,0.0
40,1,2,0.6428571428571428
3,4,0,0.0
3,4,1,0.0
3,4,2,0.7142857142857143
33,12,0,0.0
33,12,1,0.0
33,12,2,0.3571428571428571
7,12,0,0.0
7,12,1,0.0
7,12,2,0.8214285714285714
16,12,0,0.0
16,12,1,0.0
16,12,2,0.0
30,12,0,0.0
30,12,1,0.0
30,12,2,0.6428571428571428
15,11,0,0.0
15,11,1,0.0
15,11,2,0.5714285714285714
19,11,0,0.0
19,11,1,0.0
19,11,2,0.0
3,1,0,0.0
3,1,1,0.0
3,1,2,0.6428571428571428
27,11,0,0.0
27,11,1,0.0
27,11,2,0.7142857142857143
4,13,0,0.0
4,13,1,0.0
4,13,2,0.7142857142857143
4,0,0,0.0
4,0,1,0.0
4,0,2,0.6428571428571428
8,13,0,0.0
8,13,1,0.0
8,13,2,0.7142857142857143
34,12,0,0.3214285714285714
34,12,1,0.3214285714285714
34,12,2,0.6071428571428572
3,3,0,0.0
3,3,1,0.0
3,3,2,0.6071428571428572
11,11,0,0.0
11,11,1,0.0
11,11,2,0.5
20,11,0,0.0
20,11,1,0.0
20,11,2,0.5357142857142857
30,11,0,0.0
30,11,1,0.0
30,11,2,0.7142857142857143
37,12,0,0.0
37,12,1,0.0
37,12,2,0.6428571428571428
13,12,0,0.0
13,12,1,0.0
13,12,2,0.5357142857142857
16,11,0,0.0
16,11,1,0.0
16,11,2,0.3214285714285714
37,0,0,0.0
37,0,1,0.0
37,0,2,0.5
8,12,0,0.0
8,12,1,0.0
8,12,2,0.7142857142857143
7,13,0,0.0
7,13,1,0.0
7,13,2,0.8214285714285714
3,9,0,0.0
3,9,1,0.0
3,9,2,0.3928571428571429
37,11,0,0.0
37,11,1,0.0
37,11,2,0.6428571428571428
18,12,0,0.0
18,12,1,0.0
18,12,2,0.6071428571428572
35,11,0,0.0
35,11,1,0.0
35,11,2,0.0
2,3,0,0.0
2,3,1,0.0
2,3,2,0.6071428571428572
39,11,0,0.0
39,11,1,0.0
39,11,2,0.75
9,13,0,0.0
9,13,1,0.0
9,13,2,0.5714285714285714
11,12,0,0.0
11,12,1,0.0
11,12,2,0.0714285714285714
20,12,0,0.0
20,12,1,0.0
20,12,2,0.7142857142857143
3,6,0,0.0
3,6,1,0.0
3,6,2,0.6428571428571428
23,11,0,0.0
23,11,1,0.0
23,11,2,0.3214285714285714
36,12,0,0.0
36,12,1,0.0
36,12,2,0.3571428571428571
17,12,0,0.0
17,12,1,0.0
17,12,2,0.0
2,5,0,0.0
2,5,1,0.0
2,5,2,0.6071428571428572
29,12,0,0.0
29,12,1,0.0
29,12,2,0.0
22,11,0,0.0
22,11,1,0.0
22,11,2,0.6071428571428572
31,13,0,0.3571428571428571
31,13,1,0.3571428571428571
31,13,2,0.6071428571428572
28,12,0,0.0
28,12,1,0.0
28,12,2,0.7142857142857143
40,11,0,0.0
40,11,1,0.0
40,11,2,0.75
4,12,0,0.0
4,12,1,0.0
4,12,2,0.7142857142857143
6,13,0,0.0
6,13,1,0.0
6,13,2,0.0
21,11,0,0.0
21,11,1,0.0
21,11,2,0.5714285714285714
15,12,0,0.0
15,12,1,0.0
15,12,2,0.8214285714285714
21,12,0,0.0
21,12,1,0.0
21,12,2,0.7142857142857143
5,12,0,0.0
5,12,1,0.0
5,12,2,0.6785714285714286
38,11,0,0.0
38,11,1,0.0
38,11,2,0.5
34,11,0,0.0
34,11,1,0.0
34,11,2,0.0
22,12,0,0.0
22,12,1,0.0
22,12,2,0.3214285714285714
36,11,0,0.0
36,11,1,0.0
36,11,2,0.0
31,12,0,0.0
31,12,1,0.0
31,12,2,0.5714285714285714
3,0,0,0.0
3,0,1,0.0
3,0,2,0.6785714285714286
27,12,0,0.0
27,12,1,0.0
27,12,2,0.5714285714285714
4,1,0,0.0
4,1,1,0.0
4,1,2,0.75
18,13,0,0.0
18,13,1,0.0
18,13,2,0.1785714285714286
6,12,0,0.0
6,12,1,0.0
6,12,2,0.0
13,13,0,0.0
13,13,1,0.0
13,13,2,0.6071428571428572
23,12,0,0.0
23,12,1,0.0
23,12,2,0.0
10,13,0,0.0
10,13,1,0.0
10,13,2,0.6071428571428572
21,13,0,0.0
21,13,1,0.0
21,13,2,0.3928571428571429
12,13,0,0.0
12,13,1,0.0
12,13,2,0.3571428571428571
9,14,0,0.0
9,14,1,0.0
9,14,2,0.0
14,12,0,0.0
14,12,1,0.0
14,12,2,0.0
35,12,0,0.3571428571428571
35,12,1,0.3571428571428571
35,12,2,0.6071428571428572
32,12,0,0.0
32,12,1,0.0
32,12,2,0.3571428571428571
12,12,0,0.0
12,12,1,0.0
12,12,2,0.0
4,14,0,0.0
4,14,1,0.0
4,14,2,0.3928571428571429
32,13,0,0.0
32,13,1,0.0
32,13,2,0.2857142857142857
3,12,0,0.0
3,12,1,0.0
3,12,2,0.3928571428571429
2,7,0,0.0
2,7,1,0.0
2,7,2,0.6071428571428572
19,12,0,0.0
19,12,1,0.0
19,12,2,0.6428571428571428
15,13,0,0.0
15,13,1,0.0
15,13,2,0.0
10,14,0,0.0
10,14,1,0.0
10,14,2,0.0
28,13,0,0.0
28,13,1,0.0
28,13,2,0.2857142857142857
25,12,0,0.0
25,12,1,0.0
25,12,2,0.2142857142857143
5,14,0,0.0
5,14,1,0.0
5,14,2,0.7142857142857143
24,13,0,0.0
24,13,1,0.0
24,13,2,0.6428571428571428
22,13,0,0.0
22,13,1,0.0
22,13,2,0.6071428571428572
40,12,0,0.4285714285714286
40,12,1,0.4285714285714286
40,12,2,0.4285714285714286
5,13,0,0.0
5,13,1,0.0
5,13,2,0.0
17,13,0,0.0
17,13,1,0.0
17,13,2,0.2857142857142857
26,13,0,0.0
26,13,1,0.0
26,13,2,0.0
27,13,0,0.0
27,13,1,0.0
27,13,2,0.2857142857142857
3,14,0,0.0
3,14,1,0.0
3,14,2,0.0
3,13,0,0.0
3,13,1,0.0
3,13,2,0.6428571428571428
2,9,0,0.0
2,9,1,0.0
2,9,2,0.8214285714285714
2,6,0,0.0
2,6,1,0.0
2,6,2,0.7142857142857143
20,14,0,0.0
20,14,1,0.0
20,14,2,0.3928571428571429
14,13,0,0.0
14,13,1,0.0
14,13,2,0.0
2,2,0,0.0
2,2,1,0.0
2,2,2,0.7142857142857143
3,15,0,0.0
3,15,1,0.0
3,15,2,0.0
1,6,0,0.0
1,6,1,0.1428571428571429
1,6,2,0.7142857142857143
19,13,0,0.0
19,13,1,0.0
19,13,2,0.3928571428571429
7,14,0,0.0
7,14,1,0.0
7,14,2,0.7142857142857143
6,14,0,0.0
6,14,1,0.0
6,14,2,0.3571428571428571
11,14,0,0.0
11,14,1,0.0
11,14,2,0.0
26,12,0,0.0
26,12,1,0.0
26,12,2,0.7142857142857143
8,14,0,0.0
8,14,1,0.0
8,14,2,0.0
20,13,0,0.0
20,13,1,0.0
20,13,2,0.3928571428571429
6,15,0,0.0
6,15,1,0.0
6,15,2,0.0
23,13,0,0.0
23,13,1,0.0
23,13,2,0.4285714285714286
8,15,0,0.0
8,15,1,0.0
8,15,2,0.0
11,13,0,0.0
11,13,1,0.0
11,13,2,0.6071428571428572
12,14,0,0.0
12,14,1,0.0
12,14,2,0.0
39,12,0,0.4285714285714286
39,12,1,0.4285714285714286
39,12,2,0.4285714285714286
16,13,0,0.0
16,13,1,0.0
16,13,2,0.5
2,11,0,0.0
2,11,1,0.0
2,11,2,0.8214285714285714
3,17,0,0.0
3,17,1,0.0
3,17,2,0.0
2,4,0,0.0
2,4,1,0.0
2,4,2,0.6071428571428572
11,15,0,0.0
11,15,1,0.0
11,15,2,0.6071428571428572
15,14,0,0.0
15,14,1,0.0
15,14,2,0.1785714285714286
13,14,0,0.0
13,14,1,0.0
13,14,2,0.1428571428571429
2,10,0,0.0
2,10,1,0.0
2,10,2,0.8214285714285714
25,13,0,0.0
25,13,1,0.0
25,13,2,0.5
7,15,0,0.0
7,15,1,0.0
7,15,2,0.3571428571428571
2,8,0,0.0
2,8,1,0.0
2,8,2,0.7142857142857143
2,15,0,0.0
2,15,1,0.0
2,15,2,0.6071428571428572
4,17,0,0.0
4,17,1,0.0
4,17,2,0.6071428571428572
9,15,0,0.0
9,15,1,0.0
9,15,2,0.1785714285714286
16,14,0,0.0
16,14,1,0.0
16,14,2,0.3214285714285714
4,15,0,0.0
4,15,1,0.0
4,15,2,0.0
5,15,0,0.0
5,15,1,0.0
5,15,2,0.6071428571428572
1,7,0,0.0
1,7,1,0.0
1,7,2,0.8214285714285714
15,15,0,0.0
15,15,1,0.0
15,15,2,0.2857142857142857
14,14,0,0.0
14,14,1,0.0
14,14,2,0.3571428571428571
2,12,0,0.0
2,12,1,0.0
2,12,2,0.8214285714285714
2,14,0,0.0
2,14,1,0.0
2,14,2,0.7142857142857143
2,13,0,0.0
2,13,1,0.0
2,13,2,0.6071428571428572
23,14,0,0.0
23,14,1,0.0
23,14,2,0.0
19,14,0,0.0
19,14,1,0.0
19,14,2,0.1071428571428571
1,9,0,0.0
1,9,1,0.1428571428571429
1,9,2,0.6071428571428572
18,14,0,0.0
18,14,1,0.0
18,14,2,0.0
1,8,0,0.0
1,8,1,0.0
1,8,2,0.6071428571428572
24,14,0,0.2142857142857143
24,14,1,0.2142857142857143
24,14,2,0.2142857142857143
17,14,0,0.0
17,14,1,0.0
17,14,2,0.0
13,15,0,0.0
13,15,1,0.0
13,15,2,0.0
1,3,0,0.5357142857142857
1,3,1,0.5357142857142857
1,3,2,0.5714285714285714
10,15,0,0.0
10,15,1,0.0
10,15,2,0.0
29,13,0,0.0
29,13,1,0.0
29,13,2,0.5
1,11,0,0.2857142857142857
1,11,1,0.2857142857142857
1,11,2,0.7142857142857143
12,15,0,0.0
12,15,1,0.0
12,15,2,0.0
1,4,0,0.0
1,4,1,0.2857142857142857
1,4,2,0.6428571428571428
1,1,0,0.6428571428571428
1,1,1,0.6428571428571428
1,1,2,0.6428571428571428
2,1,0,0.0
2,1,1,0.0
2,1,2,0.75
1,5,0,0.1428571428571429
1,5,1,0.2857142857142857
1,5,2,0.7142857142857143
21,14,0,0.0
21,14,1,0.0
21,14,2,0.0
5,17,0,0.0
5,17,1,0.0
5,17,2,0.0
22,14,0,0.0
22,14,1,0.0
22,14,2,0.0714285714285714
30,13,0,0.2857142857142857
30,13,1,0.3571428571428571
30,13,2,0.8214285714285714
35,13,0,0.7142857142857143
35,13,1,0.7142857142857143
35,13,2,0.7142857142857143
33,13,0,0.2857142857142857
33,13,1,0.2857142857142857
33,13,2,0.2857142857142857
8,17,0,0.0
8,17,1,0.0
8,17,2,0.0
14,15,0,0.0
14,15,1,0.0
14,15,2,0.0
1,10,0,0.1428571428571429
1,10,1,0.3928571428571429
1,10,2,0.8214285714285714
38,12,0,0.3928571428571429
38,12,1,0.4285714285714286
38,12,2,0.6785714285714286
1,13,0,0.2857142857142857
1,13,1,0.2857142857142857
1,13,2,0.6071428571428572
1,2,0,0.5357142857142857
1,2,1,0.6428571428571428
1,2,2,0.7142857142857143
2,17,0,0.4642857142857143
2,17,1,0.4642857142857143
2,17,2,0.4642857142857143
9,17,0,0.0
9,17,1,0.0
9,17,2,0.0
2,0,0,0.5357142857142857
2,0,1,0.5357142857142857
2,0,2,0.6785714285714286
1,12,0,0.4285714285714286
1,12,1,0.5
1,12,2,0.6785714285714286
16,15,0,0.0
16,15,1,0.0
16,15,2,0.2142857142857143
1,0,0,0.6428571428571428
1,0,1,0.6428571428571428
1,0,2,0.6785714285714286
0,12,0,0.7142857142857143
0,12,1,0.7142857142857143
0,12,2,0.7142857142857143
0,10,0,0.6785714285714286
0,10,1,0.6785714285714286
0,10,2,0.6785714285714286
10,17,0,0.0
10,17,1,0.0
10,17,2,0.0
0,8,0,0.5357142857142857
0,8,1,0.5357142857142857
0,8,2,0.5357142857142857
0,6,0,0.5357142857142857
0,6,1,0.6785714285714286
0,6,2,0.8214285714285714
6,17,0,0.0
6,17,1,0.0
6,17,2,0.0
0,5,0,0.5357142857142857
0,5,1,0.6071428571428572
0,5,2,0.6785714285714286
0,4,0,0.7142857142857143
0,4,1,0.7142857142857143
0,4,2,0.8214285714285714
0,2,0,0.8214285714285714
0,2,1,0.8214285714285714
0,2,2,0.8214285714285714
0,7,0,0.3928571428571429
0,7,1,0.6071428571428572
0,7,2,0.7142857142857143
0,3,0,0.6428571428571428
0,3,1,0.6428571428571428
0,3,2,0.8214285714285714
0,9,0,0.5357142857142857
0,9,1,0.6785714285714286
0,9,2,0.6785714285714286
0,1,0,0.8214285714285714
7,17,0,0.0
1,14,0,0.4642857142857143
