Density,leniency,index,performance
7,16,1,2.7726315789473683
7,16,2,5.928947368421053
5,19,0,2.123684210526316
5,19,1,2.123684210526316
5,19,2,6.510526315789473
10,11,0,2.0
10,11,1,2.0
10,11,2,10.709022556390977
12,8,0,2.0
12,8,1,2.0
12,8,2,11.905263157894737
14,5,0,1.0
14,5,1,1.0
14,5,2,3.668421052631579
5,18,0,1.365263157894737
5,18,1,1.365263157894737
5,18,2,6.597368421052631
15,4,0,0.0
15,4,1,0.0
15,4,2,4.810526315789474
8,15,0,2.0
8,15,1,2.0
8,15,2,9.709022556390977
6,20,0,3.8263157894736843
6,20,1,3.8263157894736843
6,20,2,8.709022556390977
15,3,0,0.0
15,3,1,0.0
15,3,2,6.8578947368421055
11,10,0,2.0
11,10,1,2.0
11,10,2,7.943157894736842
3,19,0,0.0
3,19,1,0.0
3,19,2,5.1
6,19,0,2.8263157894736843
6,19,1,2.8263157894736843
6,19,2,9.763157894736842
2,19,0,2.0
2,19,1,2.0
2,19,2,8.0
10,13,0,2.8421052631578947
10,13,1,2.8421052631578947
10,13,2,8.964473684210526
10,12,0,2.0
10,12,1,2.0
10,12,2,8.928947368421053
1,18,0,2.0
1,18,1,2.0
1,18,2,7.0
8,14,0,2.0
8,14,1,2.0
8,14,2,8.943157894736842
11,11,0,3.0
11,11,1,3.0
11,11,2,6.355789473684211
9,14,0,2.4710526315789476
9,14,1,2.4710526315789476
9,14,2,8.943157894736842
5,20,0,2.0
5,20,1,2.0
5,20,2,8.796315789473685
3,20,0,2.0
3,20,1,2.0
3,20,2,9.336842105263157
11,9,0,2.0
11,9,1,2.0
11,9,2,6.407894736842105
4,19,0,1.0
4,19,1,1.0
4,19,2,5.463157894736842
9,15,0,3.0
9,15,1,3.0
9,15,2,8.952631578947368
16,3,0,0.0
16,3,1,0.0
16,3,2,6.905263157894737
8,17,0,4.471052631578948
8,17,1,4.471052631578948
8,17,2,10.810526315789474
7,17,0,3.7225563909774437
7,17,1,3.7225563909774437
7,17,2,9.796315789473685
7,18,0,3.8263157894736843
7,18,1,3.8263157894736843
7,18,2,8.35578947368421
7,19,0,4.826315789473684
7,19,1,4.826315789473684
7,19,2,9.702255639097745
13,6,0,1.336842105263158
13,6,1,1.336842105263158
13,6,2,5.542105263157895
13,7,0,2.0
13,7,1,2.0
13,7,2,6.8578947368421055
13,8,0,2.0
13,8,1,2.0
13,8,2,7.936842105263158
12,10,0,3.336842105263158
12,10,1,3.336842105263158
12,10,2,7.652631578947369
12,9,0,2.0
12,9,1,2.0
12,9,2,7.972932330827068
9,13,0,2.365263157894737
9,13,1,2.365263157894737
9,13,2,9.928947368421053
11,13,0,3.8815789473684212
11,13,1,3.8815789473684212
11,13,2,8.943157894736842
16,5,0,2.5026315789473683
16,5,1,2.5026315789473683
16,5,2,6.928947368421053
8,16,0,4.0
8,16,1,4.0
8,16,2,9.802631578947368
15,7,0,2.602105263157895
15,7,1,2.602105263157895
15,7,2,9.692105263157895
4,20,0,2.0
4,20,1,2.0
4,20,2,7.327368421052632
9,17,0,5.404511278195488
9,17,1,5.404511278195488
9,17,2,10.943157894736842
14,8,0,2.602105263157895
14,8,1,2.6763157894736844
14,8,2,8.952631578947368
15,5,0,1.0
15,5,1,1.0
15,5,2,6.443421052631579
17,1,0,0.0
17,1,1,0.0
17,1,2,6.881578947368421
1,19,0,4.0
1,19,1,4.0
1,19,2,6.0
10,15,0,4.0
10,15,1,4.0
10,15,2,10.952631578947368
16,4,0,1.0
16,4,1,1.0
16,4,2,7.715789473684211
14,7,0,2.0
14,7,1,2.0
14,7,2,3.1
14,6,0,1.0
14,6,1,1.0
14,6,2,6.374736842105263
9,16,0,5.0
9,16,1,5.0
9,16,2,11.976315789473684
16,2,0,0.0
16,2,1,0.0
16,2,2,6.786842105263158
2,20,0,3.0
2,20,1,3.0
2,20,2,8.1
8,18,0,5.404511278195488
8,18,1,5.404511278195488
