density,leniency,index,performance
13,2,2,0.6428571428571428
11,2,0,0.0
11,2,1,0.0
11,2,2,0.6428571428571428
33,4,0,0.0
33,4,1,0.0
33,4,2,1.8214285714285714
12,7,0,0.0
12,7,1,0.0
12,7,2,2.2857142857142856
20,1,0,0.0
20,1,1,0.0
20,1,2,0.6071428571428572
22,3,0,0.0
22,3,1,0.0
22,3,2,0.8214285714285714
12,4,0,0.0
12,4,1,0.0
12,4,2,0.6428571428571428
38,2,0,0.1428571428571429
38,2,1,0.2857142857142857
38,2,2,3.8214285714285716
12,5,0,0.0
12,5,1,0.0
12,5,2,0.7142857142857143
5,0,0,0.0
5,0,1,0.0
5,0,2,1.6785714285714286
6,3,0,0.0
6,3,1,0.0
6,3,2,2.357142857142857
34,4,0,0.0
34,4,1,0.0
34,4,2,5.607142857142857
29,4,0,0.0
29,4,1,0.0
29,4,2,0.75
18,0,0,0.0
18,0,1,0.0
18,0,2,0.75
12,3,0,0.0
12,3,1,0.0
12,3,2,0.3571428571428571
23,2,0,0.0
23,2,1,0.0
23,2,2,0.6785714285714286
10,5,0,0.0
10,5,1,0.0
10,5,2,0.4285714285714286
32,5,0,0.0
32,5,1,0.0
32,5,2,2.321428571428571
22,0,0,0.0
22,0,1,0.0
22,0,2,1.7142857142857144
8,0,0,0.0
8,0,1,0.0
8,0,2,0.5714285714285714
6,7,0,0.0
6,7,1,0.0
6,7,2,1.7142857142857144
14,0,0,0.0
14,0,1,0.0
14,0,2,0.4642857142857143
6,5,0,0.0
6,5,1,0.0
6,5,2,0.6785714285714286
30,1,0,0.0
30,1,1,0.0
30,1,2,2.7142857142857144
28,4,0,0.0
28,4,1,0.0
28,4,2,1.5
16,0,0,0.0
16,0,1,0.0
16,0,2,0.3928571428571429
25,5,0,0.0
25,5,1,0.0
25,5,2,3.321428571428571
20,0,0,0.0
20,0,1,0.0
20,0,2,2.7142857142857144
6,2,0,0.0
6,2,1,0.0
6,2,2,2.607142857142857
15,4,0,0.0
15,4,1,0.0
15,4,2,0.6428571428571428
27,3,0,0.0
27,3,1,0.0
27,3,2,0.7857142857142857
14,4,0,0.0
14,4,1,0.0
14,4,2,0.6785714285714286
19,0,0,0.0
19,0,1,0.0
19,0,2,0.4642857142857143
32,0,0,0.0
32,0,1,0.0
32,0,2,2.5357142857142856
13,5,0,0.0
13,5,1,0.0
13,5,2,0.8214285714285714
29,0,0,0.0
29,0,1,0.0
29,0,2,1.6428571428571428
23,1,0,0.0
23,1,1,0.0
23,1,2,1.7142857142857144
4,6,0,0.0
4,6,1,0.0
4,6,2,3.607142857142857
13,4,0,0.0
13,4,1,0.0
13,4,2,0.75
38,1,0,0.5
38,1,1,0.5357142857142857
38,1,2,0.8214285714285714
36,6,0,0.0
36,6,1,0.1071428571428571
36,6,2,3.0
10,0,0,0.0
10,0,1,0.0
10,0,2,0.6428571428571428
29,2,0,0.0
29,2,1,0.0
29,2,2,1.25
26,4,0,0.0
26,4,1,0.0
26,4,2,1.1785714285714286
21,4,0,0.0
21,4,1,0.0
21,4,2,1.3571428571428572
28,1,0,0.0
28,1,1,0.0
28,1,2,1.75
6,1,0,0.0
6,1,1,0.0
6,1,2,1.6785714285714286
12,0,0,0.0
12,0,1,0.0
12,0,2,0.4642857142857143
33,0,0,0.0
33,0,1,0.0
33,0,2,2.2142857142857144
29,1,0,0.0
29,1,1,0.0
29,1,2,1.5
35,6,0,0.1071428571428571
35,6,1,0.1071428571428571
35,6,2,1.4642857142857144
25,1,0,0.0
25,1,1,0.0
25,1,2,0.8214285714285714
40,7,0,0.25
40,7,1,0.3928571428571429
40,7,2,1.6071428571428572
16,6,0,0.0
16,6,1,0.0
16,6,2,0.5
14,2,0,0.0
14,2,1,0.0
14,2,2,0.5
15,6,0,0.0
15,6,1,0.0
15,6,2,1.6071428571428572
40,9,0,0.25
40,9,1,0.25
40,9,2,2.9642857142857144
26,5,0,0.0
26,5,1,0.0
26,5,2,2.7142857142857144
27,5,0,0.0
27,5,1,0.0
27,5,2,1.5714285714285714
15,5,0,0.0
15,5,1,0.0
15,5,2,0.6785714285714286
36,5,0,0.1428571428571429
36,5,1,0.1428571428571429
36,5,2,1.8928571428571428
30,5,0,0.0
30,5,1,0.0
30,5,2,1.5
36,7,0,0.0714285714285714
36,7,1,0.1071428571428571
36,7,2,2.7142857142857144
7,0,0,0.0
7,0,1,0.0
7,0,2,1.4285714285714286
21,1,0,0.0
21,1,1,0.0
21,1,2,0.9642857142857143
29,5,0,0.0
29,5,1,0.0
29,5,2,2.7857142857142856
40,5,0,0.2142857142857143
40,5,1,0.2142857142857143
40,5,2,1.8214285714285714
28,3,0,0.0
28,3,1,0.0
28,3,2,1.7142857142857144
18,5,0,0.0
18,5,1,0.0
18,5,2,1.5357142857142856
33,3,0,0.0
33,3,1,0.1428571428571429
33,3,2,4.785714285714286
28,2,0,0.0
28,2,1,0.0
28,2,2,1.5
21,3,0,0.0
21,3,1,0.0
21,3,2,1.8214285714285714
19,5,0,0.0
19,5,1,0.0
19,5,2,2.8214285714285716
32,3,0,0.0
32,3,1,0.0
32,3,2,1.2857142857142856
22,5,0,0.0
22,5,1,0.0
22,5,2,1.8214285714285714
29,3,0,0.0
29,3,1,0.0
29,3,2,2.392857142857143
29,6,0,0.0
29,6,1,0.0
29,6,2,3.7857142857142856
39,5,0,0.1428571428571429
39,5,1,0.1785714285714286
39,5,2,2.357142857142857
38,6,0,0.1428571428571429
38,6,1,0.1785714285714286
38,6,2,0.6071428571428572
33,6,0,0.0
33,6,1,0.0
33,6,2,6.785714285714286
34,1,0,0.1428571428571429
34,1,1,0.1428571428571429
34,1,2,1.5
11,6,0,0.0
11,6,1,0.0
11,6,2,3.607142857142857
31,3,0,0.0
31,3,1,0.0
31,3,2,1.6428571428571428
5,1,0,0.0
5,1,1,0.0
5,1,2,0.1785714285714286
9,5,0,0.0
9,5,1,0.0
9,5,2,0.6428571428571428
18,8,0,0.0
18,8,1,0.0
18,8,2,3.607142857142857
36,3,0,0.2142857142857143
36,3,1,0.2142857142857143
36,3,2,1.7142857142857144
17,7,0,0.0
17,7,1,0.0
17,7,2,2.428571428571429
37,1,0,0.2857142857142857
37,1,1,0.5357142857142857
37,1,2,2.607142857142857
17,6,0,0.0
17,6,1,0.0
17,6,2,1.6785714285714286
20,5,0,0.0
20,5,1,0.0
20,5,2,1.9642857142857142
31,1,0,0.0
31,1,1,0.0
31,1,2,2.7857142857142856
19,6,0,0.0
19,6,1,0.0
19,6,2,2.7142857142857144
28,6,0,0.0
28,6,1,0.0
28,6,2,5.714285714285714
22,6,0,0.0
22,6,1,0.0
22,6,2,2.5
27,0,0,0.0
27,0,1,0.0
27,0,2,1.6785714285714286
4,3,0,0.0
4,3,1,0.0
4,3,2,1.8214285714285714
24,4,0,0.0
24,4,1,0.0
24,4,2,1.7142857142857144
7,1,0,0.0
7,1,1,0.0
7,1,2,0.6785714285714286
40,1,0,0.2857142857142857
40,1,1,0.2857142857142857
40,1,2,2.6785714285714284
25,6,0,0.0
25,6,1,0.0
25,6,2,4.785714285714286
23,0,0,0.0
23,0,1,0.0
23,0,2,3.6785714285714284
12,6,0,0.0
12,6,1,0.0
12,6,2,1.6071428571428572
35,1,0,0.1428571428571429
35,1,1,0.2857142857142857
35,1,2,2.857142857142857
39,2,0,0.2142857142857143
39,2,1,0.5
39,2,2,2.75
21,5,0,0.0
21,5,1,0.0
21,5,2,2.607142857142857
25,7,0,0.0
25,7,1,0.0
25,7,2,1.5
21,6,0,0.0
21,6,1,0.0
21,6,2,1.7857142857142858
16,5,0,0.0
16,5,1,0.0
16,5,2,1.6785714285714286
9,8,0,0.0
9,8,1,0.0
9,8,2,1.1428571428571428
5,4,0,0.0
5,4,1,0.0
5,4,2,1.7142857142857144
40,6,0,0.2142857142857143
40,6,1,0.3571428571428571
40,6,2,1.3571428571428572
17,5,0,0.0
17,5,1,0.0
17,5,2,0.7857142857142857
8,4,0,0.0
8,4,1,0.0
8,4,2,1.6785714285714286
13,7,0,0.0
13,7,1,0.0
13,7,2,2.607142857142857
8,6,0,0.0
8,6,1,0.0
8,6,2,2.607142857142857
10,6,0,0.0
10,6,1,0.0
10,6,2,1.6428571428571428
24,1,0,0.0
24,1,1,0.0
24,1,2,2.7142857142857144
33,5,0,0.0
33,5,1,0.0
33,5,2,1.5714285714285714
9,6,0,0.0
9,6,1,0.0
9,6,2,2.2857142857142856
6,8,0,0.0
6,8,1,0.0
6,8,2,2.607142857142857
28,5,0,0.0
28,5,1,0.0
28,5,2,2.607142857142857
5,2,0,0.0
5,2,1,0.0
5,2,2,3.607142857142857
10,7,0,0.0
10,7,1,0.0
10,7,2,1.6071428571428572
8,1,0,0.0
8,1,1,0.0
8,1,2,0.6428571428571428
40,3,0,0.2857142857142857
40,3,1,0.2857142857142857
40,3,2,3.357142857142857
14,5,0,0.0
14,5,1,0.0
14,5,2,1.6428571428571428
26,6,0,0.0
26,6,1,0.0
26,6,2,1.75
23,4,0,0.0
23,4,1,0.0
23,4,2,1.7142857142857144
8,5,0,0.0
8,5,1,0.0
8,5,2,0.75
19,8,0,0.0
19,8,1,0.0
19,8,2,2.642857142857143
35,5,0,0.0
35,5,1,0.0
35,5,2,3.5
31,4,0,0.0
31,4,1,0.0
31,4,2,1.6071428571428572
31,5,0,0.0
31,5,1,0.0
31,5,2,1.6785714285714286
21,8,0,0.0
21,8,1,0.0
21,8,2,2.7857142857142856
12,8,0,0.0
12,8,1,0.0
12,8,2,4.428571428571429
23,6,0,0.0
23,6,1,0.0
23,6,2,3.428571428571429
14,8,0,0.0
14,8,1,0.0
14,8,2,5.571428571428571
28,11,0,0.1071428571428571
28,11,1,0.25
28,11,2,3.428571428571429
14,7,0,0.0
14,7,1,0.0
14,7,2,3.6785714285714284
7,7,0,0.0
7,7,1,0.0
7,7,2,2.2857142857142856
17,8,0,0.0
17,8,1,0.0
17,8,2,2.6785714285714284
35,3,0,0.1428571428571429
35,3,1,0.2142857142857143
35,3,2,1.7142857142857144
6,4,0,0.0
6,4,1,0.0
6,4,2,1.6428571428571428
34,3,0,0.0
34,3,1,0.1428571428571429
34,3,2,2.8214285714285716
15,8,0,0.0
15,8,1,0.0
15,8,2,4.607142857142857
12,9,0,0.0
12,9,1,0.0
12,9,2,3.607142857142857
18,6,0,0.0
18,6,1,0.0
18,6,2,1.3571428571428572
6,0,0,0.0
6,0,1,0.0
6,0,2,1.3928571428571428
38,3,0,0.5
38,3,1,0.5
38,3,2,2.75
11,7,0,0.0
11,7,1,0.0
11,7,2,2.5714285714285716
13,6,0,0.0
13,6,1,0.0
13,6,2,1.75
30,4,0,0.0
30,4,1,0.0
30,4,2,3.75
28,0,0,0.0
28,0,1,0.0
28,0,2,4.714285714285714
24,8,0,0.0
24,8,1,0.1071428571428571
24,8,2,1.7857142857142858
22,8,0,0.0
22,8,1,0.0
22,8,2,2.6785714285714284
30,0,0,0.0
30,0,1,0.0
30,0,2,2.7857142857142856
39,6,0,0.4642857142857143
39,6,1,0.4642857142857143
39,6,2,2.357142857142857
35,2,0,0.0
35,2,1,0.0357142857142857
35,2,2,1.7857142857142858
29,7,0,0.0
29,7,1,0.0
29,7,2,3.7857142857142856
16,8,0,0.0
16,8,1,0.0
16,8,2,5.75
32,6,0,0.0
32,6,1,0.0
32,6,2,2.7857142857142856
36,1,0,0.1428571428571429
36,1,1,0.5
36,1,2,3.6785714285714284
34,7,0,0.0
34,7,1,0.0
34,7,2,6.75
8,7,0,0.0
8,7,1,0.0
8,7,2,0.6428571428571428
38,7,0,0.4285714285714286
38,7,1,0.4285714285714286
38,7,2,4.785714285714286
32,4,0,0.0
32,4,1,0.0
32,4,2,1.6071428571428572
37,6,0,0.0
37,6,1,0.1428571428571429
37,6,2,3.7857142857142856
35,7,0,0.0
35,7,1,0.0
35,7,2,2.7142857142857144
37,8,0,0.0357142857142857
37,8,1,0.0357142857142857
37,8,2,2.8214285714285716
37,5,0,0.0
37,5,1,0.0
37,5,2,1.3571428571428572
39,3,0,0.5
39,3,1,0.5
39,3,2,2.8214285714285716
8,8,0,0.0
8,8,1,0.0
8,8,2,1.5357142857142856
32,7,0,0.0
32,7,1,0.0
32,7,2,2.5
20,8,0,0.0
20,8,1,0.0
20,8,2,1.7857142857142858
31,6,0,0.0
31,6,1,0.0
31,6,2,2.7857142857142856
31,0,0,0.0
31,0,1,0.0
31,0,2,3.7142857142857144
25,10,0,0.0
25,10,1,0.1428571428571429
25,10,2,4.428571428571429
